time,current,voltage,power
1.0,-0.036884,3.948501,-0.14563651088399998
2.0,0.63528,4.037148,2.56471938144
3.0,0.510004,4.021664,2.051064726656
4.0,0.509686,4.021758,2.049833747988
5.0,0.509594,4.0218,2.0494851491999997
6.0,0.506389,4.022246,2.0368211296939998
7.0,0.511098,4.022512,2.055897838176
8.0,0.510221,4.022736,2.052484384656
9.0,0.511164,4.022896,2.056359610944
10.0,0.508522,4.022944,2.0457555287680003
11.0,0.508032,4.023358,2.043994611456
12.0,0.512311,4.023292,2.0611767478119996
13.0,0.51172,4.023378,2.05884299016
14.0,0.509478,4.023461,2.049864863358
15.0,0.510241,4.023635,2.0530235460349995
16.0,0.509982,4.023845,2.05208852079
17.0,0.511673,4.023922,2.058932241506
18.0,0.510034,4.02404,2.0523972173600002
19.0,0.511538,4.024163,2.058512292694
20.0,0.509827,4.02424,2.05166620648
21.0,0.513027,4.024311,2.064580199397
22.0,0.510812,4.024408,2.055715899296
23.0,0.511493,4.024654,2.058582348422
24.0,0.513334,4.024478,2.0659013896519998
25.0,0.51254,4.024812,2.06287714248
26.0,0.509577,4.02473,2.0509098392099996
27.0,0.508018,4.024797,2.044669322346
28.0,0.513318,4.024853,2.066029492254
29.0,0.51267,4.02491,2.0634506097
30.0,0.509622,4.025036,2.051246896392
31.0,0.51135,4.025194,2.0582829519
32.0,0.509669,4.025097,2.051467162893
33.0,0.511975,4.025254,2.06082941665
34.0,0.511544,4.025373,2.059155405912
35.0,0.509761,4.025371,2.051977146331
36.0,0.51057,4.025357,2.0552265234899996
37.0,0.510683,4.025387,2.0556967093210003
38.0,0.512427,4.025424,2.0627359440479998
39.0,0.510148,4.025332,2.053515069136
40.0,0.509909,4.025356,2.052565252604
41.0,0.510317,4.025351,2.054205046267
42.0,0.511337,4.025305,2.0582873827850006
43.0,0.507611,4.025492,2.043384019612
44.0,0.50689,4.02577,2.0406225552999997
45.0,0.506601,4.02569,2.03941857969
46.0,0.506759,4.025673,2.040046023807
47.0,0.50447,4.025701,2.03084538347
48.0,0.506092,4.025621,2.037334583132
49.0,0.504105,4.025552,2.02930089096
50.0,0.506192,4.025572,2.037712341824
51.0,0.504588,4.025557,2.031247755516
52.0,0.502356,4.025549,2.022258693444
53.0,0.504859,4.025647,2.032384118773
54.0,0.504656,4.025708,2.031597696448
55.0,0.50398,4.025624,2.0288339835199998
56.0,0.504032,4.025478,2.028969727296
57.0,0.503969,4.025496,2.028725193624
58.0,0.499671,4.025397,2.0113741443869997
59.0,0.50318,4.025417,2.02550932606
60.0,0.503304,4.025567,2.026083973368
61.0,0.501895,4.025443,2.020349714485
62.0,0.498207,4.025329,2.005447085103
63.0,0.499391,4.025271,2.010184109961
64.0,0.498061,4.025455,2.004922142755
65.0,0.496377,4.025421,1.9981263997169998
66.0,0.451546,4.019147,1.8148297512620002
67.0,0.44766,4.018883,1.7990931637799998
68.0,0.446807,4.018831,1.795641822617
69.0,0.447218,4.01888,1.79731547584
70.0,0.446127,4.01876,1.7928773425200002
71.0,0.445642,4.018718,1.7909095269559998
72.0,0.443025,4.018499,1.780295519475
73.0,0.441291,4.018302,1.7732405078820002
74.0,0.445199,4.018572,1.789064235828
75.0,0.440558,4.018282,1.770286281356
76.0,0.442805,4.018166,1.77926399563
77.0,0.440862,4.018072,1.771415258064
78.0,0.439993,4.01823,1.7679930723900001
79.0,0.443639,4.01809,1.78258142951
80.0,0.439901,4.017918,1.7674861461179998
81.0,0.440162,4.01779,1.76847848198
82.0,0.438587,4.017796,1.7621530942519998
83.0,0.436234,4.017768,1.752687005712
84.0,0.433232,4.017538,1.740526022816
85.0,0.435924,4.017316,1.751244459984
86.0,0.433332,4.017349,1.7408458768680002
87.0,0.435562,4.017302,1.749784093724
88.0,0.431359,4.017164,1.7328398458760002
89.0,0.433591,4.017168,1.7418078902879999
90.0,0.431103,4.016925,1.731708418275
91.0,0.431927,4.016993,1.735047735511
92.0,0.428906,4.016752,1.722809033312
93.0,0.425603,4.016655,1.709500417965
94.0,0.422928,4.01653,1.6987029998400003
95.0,0.427156,4.016384,1.7156225239040002
96.0,0.47027,4.022077,1.8914621507900002
97.0,0.472058,4.022439,1.898824509462
98.0,0.469326,4.022474,1.887851632524
99.0,0.467513,4.022244,1.880451359172
100.0,0.469107,4.022248,1.8868646925360002
101.0,0.46396,4.022054,1.86607217384
102.0,0.466147,4.021846,1.8747714473619999
103.0,0.463723,4.021801,1.865001625123
104.0,0.462639,4.021637,1.8605661200430001
105.0,0.460262,4.021506,1.8509463945719997
106.0,0.460766,4.021513,1.8529764589579998
107.0,0.462366,4.021279,1.8593026861139998
108.0,0.457651,4.021138,1.8402778268379998
109.0,0.457183,4.021212,1.838429765796
110.0,0.452147,4.020927,1.8180500802690003
111.0,0.456272,4.020824,1.834589408128
112.0,0.454247,4.020617,1.826353210399
113.0,0.452932,4.020485,1.82100631202
114.0,0.450299,4.020465,1.8104113690349999
115.0,0.449166,4.020089,1.8056872957739998
116.0,0.448854,4.020177,1.804472527158
117.0,0.445449,4.019989,1.7907000800609998
118.0,0.445088,4.019851,1.789187441888
119.0,0.443111,4.01963,1.78114226893
120.0,0.442439,4.019547,1.7784043551330002
121.0,0.442203,4.019278,1.777336789434
122.0,0.441707,4.019077,1.7752544444390002
123.0,0.437116,4.019042,1.756787562872
124.0,0.437672,4.018824,1.7589267377280002
125.0,0.437447,4.01876,1.75799450572
126.0,0.435338,4.018455,1.7493861627900003
127.0,0.432223,4.018288,1.7367964942240002
128.0,0.432678,4.018006,1.7385028000679998
129.0,0.428289,4.01779,1.7207752613099998
130.0,0.426834,4.017666,1.714876449444
131.0,0.431925,4.017633,1.735316133525
132.0,0.423122,4.017343,1.6998262048460002
133.0,0.422837,4.017098,1.698577667026
134.0,0.42549,4.017066,1.7092214123399998
135.0,0.421353,4.016767,1.692476825751
136.0,0.422295,4.016553,1.696170249135
137.0,0.416847,4.0163,1.6741826061000002
138.0,0.416771,4.016181,1.673827771551
139.0,0.413952,4.01591,1.66239397632
140.0,0.412571,4.015817,1.6568096355070001
141.0,0.410951,4.015481,1.650165932431
142.0,0.411696,4.015394,1.6531216482239999
143.0,0.408983,4.015196,1.642146905668
144.0,0.407015,4.014947,1.6341436532050002
145.0,0.405447,4.014668,1.6277350965960002
146.0,0.402745,4.014448,1.61679885976
147.0,0.400558,4.014264,1.607945559312
148.0,0.399043,4.014094,1.601796112042
149.0,0.3972,4.013929,1.5943325988000001
150.0,0.397052,4.013727,1.5936583328040002
151.0,0.393683,4.013373,1.579996722759
152.0,0.392845,4.013101,1.5765266623449998
153.0,0.390023,4.012782,1.565077273986
154.0,0.388417,4.012614,1.5585674920380002
155.0,0.384701,4.012423,1.543583140523
156.0,0.385603,4.012175,1.5471067165249999
157.0,0.387618,4.011852,1.5550660485360002
158.0,0.380912,4.011684,1.528098575808
159.0,0.378815,4.011487,1.519611447905
160.0,0.377265,4.011219,1.513292536035
161.0,0.328983,4.004805,1.3175127633150001
162.0,0.325454,4.004288,1.303211546752
163.0,0.324925,4.004153,1.301049413525
164.0,0.3203,4.003809,1.2824200227
165.0,0.317453,4.003614,1.2709592751419998
166.0,0.315765,4.003348,1.26411718122
167.0,0.317265,4.002953,1.269996883545
168.0,0.314352,4.002718,1.258262408736
169.0,0.310607,4.002283,1.243137115781
170.0,0.309953,4.002162,1.240482118386
171.0,0.308208,4.001947,1.233432080976
172.0,0.304739,4.001653,1.2194597335669999
173.0,0.304932,4.001228,1.220102456496
174.0,0.3032,4.0011,1.2131335200000002
175.0,0.298263,4.000816,1.1932953826080002
176.0,0.296297,4.000446,1.185320148462
177.0,0.292173,4.000136,1.1687317355280002
178.0,0.292921,3.999816,1.1716301025359999
179.0,0.292946,3.999672,1.171687913712
180.0,0.290089,3.999259,1.1601410440509998
181.0,0.28558,3.998983,1.14202956514
182.0,0.285353,3.99868,1.1410353340400001
183.0,0.280987,3.998172,1.1234343557639999
184.0,0.282047,3.998079,1.127646187713
185.0,0.277228,3.997857,1.108317900396
186.0,0.278981,3.997453,1.1152134353929999
187.0,0.276711,3.997163,1.106058970893
188.0,0.274457,3.99685,1.09696346045
189.0,0.27223,3.99642,1.0879454166000002
190.0,0.269232,3.996286,1.0759280723520002
191.0,0.313533,4.002234,1.254832432722
192.0,0.312975,4.002013,1.252530018675
193.0,0.309759,4.001624,1.2395390486159998
194.0,0.308594,4.001432,1.234817906608
195.0,0.307445,4.001177,1.2301418627650003
196.0,0.303414,4.000747,1.213882650258
197.0,0.302577,4.000545,1.2104729044649998
198.0,0.300046,4.000248,1.200258411408
199.0,0.298487,3.999953,1.193933971111
200.0,0.294775,3.999642,1.1789944705500002
201.0,0.289348,3.99934,1.15720103032
202.0,0.289082,3.998967,1.156029378294
203.0,0.286829,3.998693,1.1469411144969999
204.0,0.28746,3.998448,1.14939386208
205.0,0.284337,3.998111,1.136810887407
206.0,0.284493,3.99774,1.13732904582
207.0,0.280176,3.997419,1.1199808657439998
208.0,0.275642,3.997085,1.10176450357
209.0,0.274005,3.996723,1.095122085615
210.0,0.272397,3.996464,1.088624804208
211.0,0.269499,3.996148,1.0769578898519998
212.0,0.265715,3.995801,1.061744262715
213.0,0.264797,3.995469,1.057988204793
214.0,0.263039,3.995122,1.050872895758
215.0,0.260484,3.994884,1.040603363856
216.0,0.256078,3.994447,1.0228899988659998
217.0,0.254331,3.994085,1.015819632135
218.0,0.251977,3.993787,1.006342466899
219.0,0.249775,3.993393,0.997449736575
220.0,0.246115,3.993078,0.9827563919700001
221.0,0.2447,3.99272,0.977018584
222.0,0.242433,3.992395,0.9678882970350001
223.0,0.239791,3.992032,0.957253345312
224.0,0.236809,3.991638,0.945255803142
225.0,0.234863,3.991289,0.937406108407
226.0,0.229672,3.990895,0.91659683644
227.0,0.229513,3.990555,0.915884249715
228.0,0.228148,3.990336,0.9103871777279999
229.0,0.223931,3.989842,0.8934493089019999
230.0,0.224715,3.989525,0.8965061103749999
231.0,0.219392,3.989106,0.8751779435520001
232.0,0.217913,3.988781,0.8692072340529999
233.0,0.213916,3.988446,0.853192414536
234.0,0.212483,3.988082,0.847399627606
235.0,0.207314,3.987648,0.826695257472
236.0,0.20589,3.987319,0.82094910891
237.0,0.203778,3.986912,0.8124449535359999
238.0,0.200393,3.986588,0.7988843290839999
239.0,0.198856,3.9862,0.7926797872000001
240.0,0.195514,3.985801,0.779279896714
241.0,0.192888,3.985411,0.7687379569680001
242.0,0.188734,3.985061,0.752116502774
243.0,0.185188,3.98467,0.73791306796
244.0,0.185631,3.984329,0.7396149765989999
245.0,0.181114,3.983912,0.721542237968
246.0,0.178766,3.983485,0.71211167951
247.0,0.177149,3.983128,0.7056071420719999
248.0,0.176676,3.982739,0.703654395564
249.0,0.170992,3.982403,0.6809590537760001
250.0,0.168971,3.981996,0.6728418461160001
251.0,0.164131,3.981591,0.653502512421
252.0,0.163541,3.981149,0.6510810886089999
253.0,0.162309,3.980806,0.646120641054
254.0,0.158701,3.980447,0.631700919347
255.0,0.15623,3.979969,0.6217905568700001
256.0,0.101583,3.973245,0.403614146835
257.0,0.097027,3.972752,0.38546420830399997
258.0,0.096541,3.972326,0.383492324366
259.0,0.094164,3.971842,0.374004530088
260.0,0.091678,3.971402,0.36409019255599995
261.0,0.087656,3.971003,0.348082238968
262.0,0.086833,3.970635,0.344782148955
263.0,0.082876,3.970242,0.329037775992
264.0,0.081923,3.96978,0.32521628694
265.0,0.076628,3.969357,0.304163888196
266.0,0.074254,3.968999,0.294714051746
267.0,0.070804,3.968613,0.280993674852
268.0,0.067142,3.9681,0.2664261702
269.0,0.06728,3.967625,0.26694181
270.0,0.063445,3.967174,0.25169735443
271.0,0.058791,3.96678,0.23321096298000002
272.0,0.058911,3.966415,0.233665474065
273.0,0.055747,3.965878,0.221085800866
274.0,0.053255,3.965548,0.21118525874
275.0,0.049624,3.965161,0.196767149464
276.0,0.044707,3.96461,0.17724581927
277.0,0.043246,3.964199,0.171435749954
278.0,0.040254,3.963848,0.159560737392
279.0,0.036314,3.963407,0.143927161798
280.0,0.034747,3.962957,0.137700866879
281.0,0.031802,3.962489,0.12601507517799998
282.0,0.029547,3.962051,0.117066720897
283.0,0.024269,3.961623,0.096144628587
284.0,0.018848,3.961091,0.074658643168
285.0,0.021006,3.960712,0.083198716272
286.0,0.062845,3.96652,0.2492759494
287.0,0.062567,3.966372,0.24816399692399999
288.0,0.061421,3.966037,0.243597958577
289.0,0.05809,3.965529,0.23035757961000003
290.0,0.057305,3.965149,0.227222863445
291.0,0.053667,3.964787,0.21277822392899998
292.0,0.047323,3.964329,0.187603941267
293.0,0.048398,3.964003,0.191849817194
294.0,0.045451,3.963544,0.180147038344
295.0,0.040322,3.963191,0.159803787502
296.0,0.03612,3.962713,0.14313319355999998
297.0,0.031881,3.962272,0.126321193632
298.0,0.032275,3.96188,0.127869677
299.0,0.030104,3.96129,0.11925067416
300.0,0.025319,3.960888,0.10028572327200001
301.0,0.022575,3.96053,0.08940896475
302.0,0.018821,3.960007,0.074531291747
303.0,0.015587,3.959676,0.061719469812
304.0,0.014798,3.959192,0.058588123216
305.0,0.011146,3.958801,0.044124795945999995
306.0,0.008845,3.958302,0.035011181190000004
307.0,0.004577,3.958012,0.018115820924000003
308.0,0.001514,3.957525,0.00599169285
309.0,0.001033,3.957075,0.004087658475
310.0,-0.002241,3.956605,-0.008866751805
311.0,-0.008524,3.956211,-0.033722742564
312.0,-0.010887,3.955667,-0.043065346629
313.0,-0.014486,3.95529,-0.05729633094000001
314.0,-0.016296,3.95477,-0.06444693192
315.0,-0.018027,3.954257,-0.071283390939
316.0,-0.021852,3.953891,-0.086400426132
317.0,-0.02585,3.95349,-0.10219771650000001
318.0,-0.028109,3.953052,-0.111116338668
319.0,-0.031461,3.952661,-0.12435466772100001
320.0,-0.035557,3.952215,-0.140528908755
321.0,-0.037802,3.951701,-0.149382201202
322.0,-0.041583,3.95127,-0.16430566041
323.0,-0.041549,3.950776,-0.16415079202400001
324.0,-0.04515,3.950439,-0.17836232085
325.0,-0.047604,3.950045,-0.18803794218
326.0,-0.050003,3.949629,-0.19749329888699999
327.0,-0.05309,3.94911,-0.2096582499
328.0,-0.058715,3.948632,-0.23184392788
329.0,-0.059934,3.948136,-0.236627583024
330.0,-0.065285,3.947657,-0.257722787245
331.0,-0.066835,3.947351,-0.263821204085
332.0,-0.069442,3.946869,-0.27407847709800004
333.0,-0.073405,3.946422,-0.28968710691
334.0,-0.075376,3.946094,-0.297440781344
335.0,-0.076772,3.945647,-0.302915211484
336.0,-0.080887,3.945158,-0.319111995146
337.0,-0.084757,3.944646,-0.334336361022
338.0,-0.088122,3.944155,-0.34756682691
339.0,-0.090884,3.943762,-0.358424865608
340.0,-0.093025,3.943284,-0.36682399409999994
341.0,-0.097731,3.942875,-0.385341116625
342.0,-0.097975,3.942501,-0.386266535475
343.0,-0.100985,3.942117,-0.398094685245
344.0,-0.10052,3.941866,-0.39623637032
345.0,-0.102274,3.941899,-0.403153778326
346.0,-0.10311,3.942008,-0.40646044488
347.0,-0.102136,3.941901,-0.40261000053600005
348.0,-0.100401,3.941886,-0.395769296286
349.0,-0.100459,3.941844,-0.395993706396
350.0,-0.096229,3.941996,-0.379334333084
351.0,-0.149514,3.935635,-0.5884325313900001
352.0,-0.149062,3.935607,-0.586649450634
353.0,-0.142984,3.935551,-0.5627208241839999
354.0,-0.145503,3.935672,-0.5726520830159999
355.0,-0.14589,3.935701,-0.5741794188899999
356.0,-0.144763,3.935686,-0.569741712418
357.0,-0.145714,3.935831,-0.573505678334
358.0,-0.140952,3.935963,-0.554781856776
359.0,-0.142536,3.935876,-0.5610040215359999
360.0,-0.143753,3.935916,-0.565799732748
361.0,-0.13981,3.936066,-0.5503013874599999
362.0,-0.14001,3.936117,-0.5510957411699999
363.0,-0.138363,3.936233,-0.544629006579
364.0,-0.136991,3.936299,-0.539237536309
365.0,-0.136879,3.936473,-0.538820487767
366.0,-0.137343,3.936488,-0.540649071384
367.0,-0.134919,3.936549,-0.5311152545310001
368.0,-0.135748,3.936703,-0.534399558844
369.0,-0.13224,3.93673,-0.5205931751999999
370.0,-0.132402,3.936838,-0.521245224876
371.0,-0.13137,3.936855,-0.51718464135
372.0,-0.131025,3.937015,-0.515847390375
373.0,-0.129243,3.93697,-0.50882581371
374.0,-0.125131,3.937226,-0.492669026606
375.0,-0.124346,3.937344,-0.489592977024
376.0,-0.125206,3.937374,-0.4929828490440001
377.0,-0.12482,3.93752,-0.4914812464
378.0,-0.123182,3.937629,-0.485045015478
379.0,-0.119803,3.937639,-0.47174096511700003
380.0,-0.118349,3.937859,-0.466041674791
381.0,-0.066586,3.944413,-0.262642684018
382.0,-0.066549,3.944586,-0.262508253714
383.0,-0.06784,3.94482,-0.2676165888
384.0,-0.063026,3.944885,-0.24863032201000002
385.0,-0.061705,3.944942,-0.24342264611000003
386.0,-0.063088,3.945121,-0.248889793648
387.0,-0.062843,3.945342,-0.24793712730599998
388.0,-0.061661,3.94545,-0.24328039245000002
389.0,-0.060767,3.945548,-0.239759115316
390.0,-0.060198,3.945775,-0.23752776344999998
391.0,-0.057554,3.945891,-0.227101810614
392.0,-0.057051,3.945999,-0.225123188949
393.0,-0.05551,3.946124,-0.21904934324
394.0,-0.054114,3.946237,-0.213546669018
395.0,-0.051453,3.946578,-0.203063277834
396.0,-0.051729,3.946646,-0.204156050934
397.0,-0.052343,3.946681,-0.206581123583
398.0,-0.050473,3.946965,-0.19921516444499998
399.0,-0.046582,3.947102,-0.183863905364
400.0,-0.044322,3.947295,-0.17495200899
401.0,-0.042209,3.947373,-0.166614666957
402.0,-0.04364,3.947526,-0.17227003463999999
403.0,-0.039679,3.947816,-0.156645391064
404.0,-0.039546,3.94787,-0.15612246702
405.0,-0.035557,3.948088,-0.14038216501599998
406.0,-0.036063,3.948237,-0.142385270931
407.0,-0.03789,3.948446,-0.14960661894
408.0,-0.0341,3.948707,-0.1346509087
409.0,-0.034727,3.948735,-0.137127720345
410.0,-0.031942,3.948979,-0.126138287218
411.0,-0.03157,3.949195,-0.12467608615
412.0,-0.028074,3.949318,-0.110873153532
413.0,-0.027302,3.949476,-0.107828593752
414.0,-0.028122,3.949608,-0.111070876176
415.0,-0.02185,3.949865,-0.08630455025
416.0,-0.023119,3.950017,-0.091320443023
417.0,-0.021152,3.950302,-0.08355678790400001
418.0,-0.020843,3.950449,-0.082339208507
419.0,-0.01937,3.950624,-0.07652358688
420.0,-0.018732,3.950885,-0.07400797782
421.0,-0.016802,3.950982,-0.06638439956400001
422.0,-0.014987,3.951263,-0.059217578581
423.0,-0.013587,3.951336,-0.053686802232
424.0,-0.012718,3.951638,-0.050256932084
425.0,-0.010857,3.951764,-0.042904301748
426.0,-0.006159,3.951837,-0.024339364083
427.0,-0.008285,3.952126,-0.03274336391
428.0,-0.003543,3.952412,-0.014003395716
429.0,-0.004596,3.95255,-0.0181659198
430.0,-0.000772,3.952815,-0.0030515731800000003
431.0,0.000331,3.952966,0.0013084317460000001
432.0,0.000651,3.953228,0.002573551428
433.0,0.002733,3.953434,0.010804735122000001
434.0,0.004297,3.953667,0.016988907098999997
435.0,0.00716,3.953879,0.02830977364
436.0,0.009142,3.953923,0.036146764066
437.0,0.009218,3.954274,0.036450497732
438.0,0.01236,3.954464,0.04887717504
439.0,0.014367,3.954687,0.056816988129
440.0,0.016063,3.954927,0.063527992401
441.0,0.017159,3.955126,0.067866007034
442.0,0.018805,3.955476,0.07438272618
443.0,0.019286,3.955753,0.076290652358
444.0,0.021507,3.955812,0.08507764868399999
445.0,0.023158,3.95604,0.09161397432
446.0,-0.02657,3.949744,-0.10494469808
447.0,-0.02218,3.94989,-0.08760856019999999
448.0,-0.022206,3.950111,-0.08771616486600001
449.0,-0.020385,3.950452,-0.08052996402
450.0,-0.019338,3.950388,-0.076392603144
451.0,-0.018238,3.950778,-0.072054289164
452.0,-0.016667,3.950828,-0.065848450276
453.0,-0.010369,3.951034,-0.040968271545999996
454.0,-0.013412,3.951375,-0.0529958415
455.0,-0.010982,3.951592,-0.043396383344000006
456.0,-0.007954,3.951787,-0.031432513797999995
457.0,-0.005551,3.952013,-0.021937624163
458.0,-0.007024,3.952208,-0.027760308992
459.0,-0.004038,3.952391,-0.015959754858
460.0,-0.001606,3.952722,-0.006348071532
461.0,0.001303,3.952883,0.005150606548999999
462.0,0.001872,3.953136,0.007400270592
463.0,0.004313,3.953404,0.017051031452
464.0,0.004177,3.953597,0.016514174669
465.0,0.00662,3.953832,0.026174367839999997
466.0,0.008664,3.954153,0.034258781592
467.0,0.010093,3.954319,0.039910941666999995
468.0,0.013271,3.95457,0.05248109847
469.0,0.015381,3.954848,0.060829517088
470.0,0.015368,3.955101,0.060781992167999996
471.0,0.017933,3.955393,0.070932062669
472.0,0.021707,3.955483,0.085861669481
473.0,0.022763,3.955517,0.09003943347099999
474.0,0.023361,3.956069,0.09241772790899999
475.0,0.026662,3.956197,0.10548012441400001
476.0,0.078132,3.962914,0.30963039664799996
477.0,0.07933,3.963195,0.31440025935
478.0,0.080655,3.963491,0.319675366605
479.0,0.083729,3.963944,0.331897067176
480.0,0.085172,3.964025,0.3376239373
481.0,0.087828,3.964415,0.34818664062
482.0,0.090419,3.964548,0.358470465612
483.0,0.092619,3.96487,0.36722229453
484.0,0.093583,3.965283,0.371083078989
485.0,0.096954,3.965289,0.38445062970599997
486.0,0.099038,3.96574,0.39275895812
487.0,0.099791,3.966121,0.395783180711
488.0,0.102859,3.966395,0.40797942330500003
489.0,0.104893,3.966496,0.416057664928
490.0,0.105112,3.966925,0.4169714206
491.0,0.106891,3.96724,0.42406225084
492.0,0.108803,3.967402,0.43166523980599997
493.0,0.109491,3.967808,0.434439265728
494.0,0.113069,3.968052,0.448663671588
495.0,0.113444,3.968332,0.45018345540800003
496.0,0.117081,3.968596,0.464647188276
497.0,0.121856,3.968751,0.48361612185600006
498.0,0.122163,3.969031,0.484868734053
499.0,0.122546,3.969425,0.48643715605000004
500.0,0.124781,3.969683,0.495341014423
501.0,0.127396,3.969864,0.505744794144
502.0,0.129921,3.970251,0.515818980171
503.0,0.130982,3.970487,0.5200623282339999
504.0,0.133069,3.970725,0.5283804050249999
505.0,0.133855,3.971074,0.53154811027
506.0,0.137711,3.971338,0.546896927318
507.0,0.136875,3.971675,0.5436230156249999
508.0,0.141342,3.971952,0.561403639584
509.0,0.141001,3.972296,0.5600977082959999
510.0,0.144684,3.972569,0.574767173196
511.0,0.148445,3.972814,0.58974437423
512.0,0.149956,3.973056,0.5957835855360001
513.0,0.149652,3.973463,0.5946366848760001
514.0,0.15164,3.973723,0.60257535572
515.0,0.156022,3.973931,0.6200206624819999
516.0,0.154081,3.974127,0.612337462287
517.0,0.157263,3.974386,0.6250238655179999
518.0,0.161853,3.974813,0.6433354084890001
519.0,0.164874,3.975099,0.655390472526
520.0,0.165475,3.975477,0.6578420565750001
521.0,0.168124,3.97573,0.66841563052
522.0,0.169526,3.975816,0.6740041832160001
523.0,0.171281,3.976507,0.6811000954669999
524.0,0.17544,3.976521,0.6976408442400001
525.0,0.177724,3.976987,0.706806037588
526.0,0.178102,3.977258,0.708357604316
527.0,0.179115,3.977446,0.71242024029
528.0,0.181945,3.977822,0.72374482379
529.0,0.183818,3.978069,0.7312406874420001
530.0,0.187128,3.978447,0.7444788302159999
531.0,0.187706,3.97872,0.74682961632
532.0,0.191464,3.979022,0.761839468208
533.0,0.193412,3.97933,0.76965017396
534.0,0.193342,3.979619,0.769427496698
535.0,0.195133,3.979915,0.776612753695
536.0,0.1999,3.980314,0.7956647685999999
537.0,0.202924,3.980578,0.807754810072
538.0,0.201681,3.980782,0.802848094542
539.0,0.204467,3.9811,0.8140035737000001
540.0,0.20498,3.981412,0.8161098317600001
541.0,-0.652775,3.870922,-2.52684110855
542.0,-0.667887,3.868432,-2.583675443184
543.0,-0.663268,3.868271,-2.565700369628
544.0,-0.657524,3.868697,-2.543761126228
545.0,-0.658642,3.868071,-2.547674019582
546.0,-0.654078,3.868367,-2.5302137506260003
547.0,-0.655058,3.867914,-2.533708009012
548.0,-0.653651,3.867894,-2.528252780994
549.0,-0.650516,3.868036,-2.516219306576
550.0,-0.650783,3.868129,-2.517312595007
551.0,-0.646511,3.868206,-2.500837729266
552.0,-0.645145,3.867988,-2.4954131182599997
553.0,-0.640265,3.868456,-2.47683698084
554.0,-0.638664,3.868387,-2.470599514968
555.0,-0.637299,3.86847,-2.4653720625299997
556.0,-0.633595,3.868667,-2.451168067865
557.0,-0.631044,3.86837,-2.4411116782800004
558.0,-0.630099,3.868962,-2.4378290872379997
559.0,-0.628401,3.868934,-2.431241994534
560.0,-0.623744,3.869217,-2.413400888448
561.0,-0.622354,3.869372,-2.4081191416879997
562.0,-0.622424,3.869186,-2.408274226864
563.0,-0.617712,3.869249,-2.3900815382880003
564.0,-0.615374,3.86953,-2.38120815422
565.0,-0.614474,3.869742,-2.377855845708
566.0,-0.609328,3.869995,-2.35809631336
567.0,-0.608984,3.870182,-2.3568789150879996
568.0,-0.608793,3.870135,-2.356111097055
569.0,-0.606366,3.870338,-2.346841371708
570.0,-0.604762,3.870757,-2.340886744834
571.0,-0.599895,3.870809,-2.3220789650549998
572.0,-0.600822,3.871011,-2.325788571042
573.0,-0.596326,3.871141,-2.308462027966
574.0,-0.59695,3.870968,-2.3107743476
575.0,-0.59475,3.871494,-2.3025710565
576.0,-0.589709,3.871567,-2.283097904003
577.0,-0.589372,3.87168,-2.28185978496
578.0,-0.586369,3.871997,-2.270419008893
579.0,-0.584686,3.872127,-2.263978447122
580.0,-0.582492,3.872435,-2.25566240802
581.0,-0.57787,3.872704,-2.23791946048
582.0,-0.579039,3.87257,-2.2423690602299997
583.0,-0.57479,3.873072,-2.22620305488
584.0,-0.571235,3.873474,-2.2126639203900003
585.0,-0.570027,3.873519,-2.2080104150129998
586.0,-0.568492,3.873688,-2.202160638496
587.0,-0.563512,3.874039,-2.183067464968
588.0,-0.562482,3.873722,-2.1788988980040003
589.0,-0.561034,3.874019,-2.1734563756460004
590.0,-0.558983,3.874313,-2.165675103679
591.0,-0.553494,3.874901,-2.1447344540940003
592.0,-0.550923,3.875251,-2.1349649066730003
593.0,-0.552255,3.875106,-2.14004666403
594.0,-0.55211,3.875164,-2.1395167960399997
595.0,-0.547782,3.875665,-2.12301952503
596.0,-0.546206,3.875655,-2.11690601493
597.0,-0.542243,3.87597,-2.1017176007100002
598.0,-0.543098,3.876155,-2.10513202819
599.0,-0.539102,3.876227,-2.089681728154
600.0,-0.53672,3.876585,-2.0806407011999997
601.0,-0.534388,3.87688,-2.07175814944
602.0,-0.531865,3.877125,-2.062107088125
603.0,-0.5296,3.877408,-2.0534752768
604.0,-0.52925,3.877401,-2.05211447925
605.0,-0.523181,3.877769,-2.028775063189
606.0,-0.522955,3.87807,-2.02805609685
607.0,-0.523674,3.878083,-2.030851236942
608.0,-0.519808,3.878382,-2.0160139906560004
609.0,-0.517941,3.878514,-2.008841419674
610.0,-0.516314,3.878726,-2.0026405359640003
611.0,-0.511661,3.879474,-1.9849755463140002
612.0,-0.511833,3.879399,-1.9856044283669998
613.0,-0.509138,3.879253,-1.975075113914
614.0,-0.508291,3.879783,-1.9720587808530003
615.0,-0.502922,3.880147,-1.951411289534
616.0,-0.502191,3.880401,-1.9487024585910002
617.0,-0.502516,3.880377,-1.949951528532
618.0,-0.496093,3.880849,-1.925262022957
619.0,-0.494704,3.881124,-1.9200075672959998
620.0,-0.492498,3.881236,-1.911500967528
621.0,-0.492335,3.881534,-1.91101504189
622.0,-0.490929,3.881645,-1.905612098205
623.0,-0.486141,3.881924,-1.887162415284
624.0,-0.483042,3.882369,-1.875347286498
625.0,-0.483957,3.882519,-1.878972247683
