time,vbus,vbat,ibus,iloa,ibat
15.866667,4.818508,3.483538,0.570041,0.225664,0.449972
15.883333,4.815848,3.485817,0.588014,0.225029,0.475582
15.9,4.815523,3.487432,0.604525,0.224102,0.495838
15.916667,4.809816,3.489484,0.621179,0.223131,0.51952
15.933333,4.812285,3.490739,0.634855,0.225882,0.532071
15.95,4.815764,3.492281,0.644089,0.226452,0.549347
15.966667,4.815463,3.493768,0.650673,0.224212,0.563812
15.983333,4.81387,3.494908,0.663579,0.225655,0.578716
16,4.812929,3.496,0.675019,0.230898,0.587054
16.016667,4.814568,3.497169,0.678439,0.227365,0.601963
16.033333,4.817556,3.498008,0.685689,0.225415,0.605657
16.05,4.816154,3.498856,0.690251,0.223515,0.610605
16.066667,4.817746,3.499373,0.693456,0.229724,0.616976
16.083333,4.81088,3.500192,0.698158,0.225392,0.623284
16.1,4.812284,3.500473,0.69704,0.228231,0.623541
16.116667,4.812539,3.500764,0.696497,0.227919,0.619642
16.133333,4.814985,3.500635,0.694509,0.226368,0.61628
16.15,4.812671,3.500704,0.693832,0.228659,0.610283
16.166667,4.811403,3.500729,0.694007,0.22871,0.613508
16.183333,4.812452,3.500548,0.688075,0.226969,0.605434
16.2,4.81538,3.500054,0.678372,0.228901,0.594557
16.216667,4.816338,3.499595,0.671062,0.227617,0.582521
16.233333,4.816058,3.499057,0.658959,0.226013,0.572437
16.25,4.813727,3.498272,0.65698,0.226921,0.563604
16.266667,4.812482,3.497511,0.646087,0.226506,0.548747
16.283333,4.814209,3.496349,0.634682,0.229014,0.528218
16.3,4.818065,3.495414,0.617865,0.227252,0.513155
16.316667,4.815504,3.493929,0.605011,0.227637,0.489208
16.333333,4.813387,3.492799,0.592104,0.225434,0.475855
16.35,4.811036,3.491453,0.577265,0.226741,0.45227
16.366667,4.815564,3.490008,0.559532,0.22521,0.432306
16.383333,4.813526,3.488237,0.540503,0.226131,0.405384
16.4,4.816496,3.486444,0.521364,0.224713,0.376787
16.416667,4.814058,3.484473,0.505046,0.229723,0.351005
16.433333,4.811625,3.482655,0.484644,0.2269,0.328227
16.45,4.81336,3.480567,0.46198,0.224622,0.294427
16.466667,4.816467,3.479662,0.450828,0.225882,0.28273
16.483333,4.81675,3.480699,0.457353,0.225868,0.292416
16.5,4.81446,3.481695,0.471791,0.227416,0.312259
16.516667,4.814032,3.482689,0.481824,0.226781,0.32576
16.533333,4.812705,3.48378,0.49302,0.22701,0.33651
16.55,4.815311,3.4847,0.496199,0.224813,0.345829
16.566667,4.816826,3.485404,0.501371,0.225988,0.353966
16.583333,4.814511,3.485895,0.509883,0.226838,0.363335
16.6,4.81366,3.486238,0.513053,0.226912,0.366395
16.616667,4.812133,3.486623,0.516253,0.229332,0.369119
16.633333,4.817214,3.486804,0.515276,0.228467,0.367777
16.65,4.817856,3.486969,0.514639,0.226398,0.36872
16.666667,4.814306,3.487249,0.516982,0.226003,0.373685
16.683333,4.811383,3.486866,0.515137,0.2271,0.369402
16.7,4.813464,3.486602,0.514104,0.228361,0.361403
16.716667,4.817261,3.4862,0.504666,0.226557,0.353549
16.733333,4.816822,3.485684,0.497796,0.228633,0.344668
16.75,4.815314,3.485064,0.491358,0.228847,0.336095
16.766667,4.813244,3.482346,0.485999,0.24847,0.296027
16.783333,4.812282,3.479222,0.475065,0.271477,0.253945
16.8,4.815223,3.478263,0.460016,0.269489,0.236203
16.816667,4.816665,3.477183,0.449853,0.265753,0.22379
16.833333,4.815361,3.475796,0.43735,0.267241,0.206457
16.85,4.812435,3.474425,0.427154,0.267726,0.186822
16.866667,4.814425,3.47287,0.407754,0.269312,0.163659
16.883333,4.816647,3.471318,0.390313,0.268474,0.139711
16.9,4.81886,3.46957,0.372157,0.267212,0.115224
16.916667,4.818279,3.467597,0.357636,0.266424,0.088766
16.933333,4.81476,3.46563,0.339014,0.267598,0.066458
16.95,4.814284,3.46447,0.328736,0.268648,0.05217
16.966667,4.815435,3.465278,0.33569,0.270329,0.06227
16.983333,4.818359,3.467201,0.350251,0.265281,0.087239
17,4.818776,3.468811,0.369176,0.264879,0.111539
17.016667,4.813741,3.470135,0.385201,0.268453,0.132952
17.033333,4.816537,3.471442,0.395314,0.266844,0.150411
17.05,4.816575,3.4729,0.409176,0.266212,0.167717
17.066667,4.814649,3.474292,0.418825,0.26034,0.18413
17.083333,4.81493,3.475375,0.432062,0.265919,0.199715
17.1,4.814742,3.476365,0.444849,0.265907,0.219139
17.116667,4.81462,3.477044,0.45273,0.267109,0.221615
17.133333,4.817932,3.477874,0.454357,0.265724,0.235145
17.15,4.816884,3.478457,0.460542,0.264224,0.236858
17.166667,4.813565,3.478993,0.467086,0.26608,0.247343
17.183333,4.812242,3.479352,0.472357,0.267592,0.252766
17.2,4.813635,3.479578,0.467764,0.264971,0.257364
17.216667,4.813891,3.479817,0.470156,0.265354,0.253261
17.233333,4.814261,3.479983,0.470415,0.265517,0.255947
17.25,4.815531,3.47965,0.467591,0.264261,0.248413
17.266667,4.812109,3.481642,0.466521,0.245169,0.280093
17.283333,4.810903,3.483105,0.463594,0.227349,0.299019
17.3,4.81554,3.48234,0.456469,0.227368,0.284633
17.316667,4.817444,3.481716,0.446945,0.228933,0.275233
17.333333,4.815727,3.481252,0.44333,0.227085,0.266118
17.35,4.813621,3.480624,0.433352,0.223107,0.259965
17.366667,4.811732,3.479636,0.420644,0.225268,0.244336
17.383333,4.814886,3.47869,0.412358,0.223063,0.229393
17.4,4.817694,3.479164,0.416449,0.223633,0.236625
17.416667,4.815706,3.481196,0.437135,0.224847,0.263355
17.433333,4.8142,3.483566,0.463811,0.225534,0.2955
17.45,4.813242,3.485794,0.484475,0.224027,0.326419
17.466667,4.816273,3.487721,0.500991,0.2252,0.351459
17.483333,4.816113,3.489775,0.518669,0.223693,0.379031
17.5,4.81684,3.491638,0.536217,0.223595,0.403053
17.516667,4.813744,3.493576,0.556812,0.226398,0.430345
17.533333,4.811113,3.495133,0.572854,0.229902,0.451521
17.55,4.815812,3.496976,0.583978,0.222766,0.469587
17.566667,4.813494,3.49873,0.598833,0.22072,0.494407
17.583333,4.816728,3.499917,0.610367,0.222864,0.505118
17.6,4.814692,3.500859,0.624415,0.228336,0.51796
17.616667,4.815837,3.50191,0.634566,0.230129,0.529571
17.633333,4.814312,3.503509,0.644275,0.225022,0.548852
17.65,4.814929,3.504374,0.649261,0.223088,0.55548
17.666667,4.813409,3.505192,0.658499,0.222691,0.56664
17.683333,4.813835,3.505921,0.665945,0.22586,0.575539
17.7,4.813911,3.506752,0.668746,0.225426,0.583401
17.716667,4.814183,3.507072,0.673883,0.225054,0.584076
17.733333,4.816052,3.50735,0.670918,0.2261,0.58303
17.75,4.81605,3.507597,0.674817,0.223549,0.585848
17.766667,4.815615,3.507467,0.673159,0.226676,0.584567
17.783333,4.813905,3.507389,0.673941,0.229281,0.581778
17.8,4.812845,3.507458,0.670079,0.226047,0.579877
17.816667,4.817294,3.50706,0.663035,0.228707,0.571832
17.833333,4.814312,3.506758,0.656348,0.226075,0.565236
17.85,4.813804,3.506019,0.65391,0.230571,0.554369
17.866667,4.81173,3.505659,0.645511,0.227817,0.545215
17.883333,4.811896,3.504849,0.637971,0.226589,0.534674
17.9,4.816348,3.504025,0.62515,0.225541,0.518981
17.916667,4.814554,3.503132,0.612607,0.22554,0.507815
17.933333,4.813819,3.502003,0.602572,0.2259,0.488525
17.95,4.812337,3.500843,0.58989,0.223399,0.472499
17.966667,4.812934,3.499412,0.57548,0.223865,0.454777
17.983333,4.815225,3.497696,0.554841,0.228469,0.425833
18,4.815571,3.49617,0.539759,0.226186,0.403607
18.016667,4.814671,3.494812,0.523893,0.224938,0.386795
18.033333,4.813148,3.494316,0.52381,0.224062,0.383847
18.05,4.811665,3.496315,0.541542,0.224759,0.408318
18.066667,4.817083,3.498243,0.55592,0.225907,0.432447
18.083333,4.817227,3.499855,0.575258,0.223868,0.455299
18.1,4.813973,3.501658,0.590876,0.221964,0.477683
18.116667,4.813173,3.502859,0.608674,0.226168,0.494553
18.133333,4.812767,3.504222,0.619549,0.225473,0.513838
18.15,4.813853,3.50578,0.630675,0.226658,0.530427
18.166667,4.814586,3.507049,0.643872,0.223624,0.544278
18.183333,4.815693,3.508017,0.651556,0.226071,0.557208
18.2,4.814947,3.508749,0.663451,0.231675,0.569218
18.216667,4.813237,3.509974,0.673784,0.230882,0.583145
18.233333,4.816834,3.510761,0.678753,0.226741,0.589763
18.25,4.815289,3.511574,0.682955,0.227038,0.600141
18.266667,4.81661,3.512118,0.689629,0.226117,0.601806
18.283333,4.812093,3.512784,0.696915,0.228844,0.615457
18.3,4.815193,3.513104,0.694718,0.226866,0.616607
18.316667,4.814623,3.513262,0.698098,0.228425,0.616729
18.333333,4.815756,3.513505,0.696936,0.22739,0.615781
18.35,4.816223,3.511721,0.693477,0.244801,0.590095
18.366667,4.814771,3.509581,0.693606,0.264627,0.559605
18.383333,4.815613,3.509205,0.691577,0.271074,0.554776
18.4,4.814035,3.508857,0.683871,0.26531,0.547566
18.416667,4.813891,3.508257,0.680187,0.268274,0.532942
18.433333,4.814338,3.5076,0.671119,0.267816,0.523544
18.45,4.812288,3.506765,0.66347,0.270482,0.514796
18.466667,4.813676,3.505931,0.651946,0.270208,0.499838
18.483333,4.813869,3.504975,0.64427,0.26806,0.488742
18.5,4.815903,3.504128,0.629055,0.264942,0.471955
18.516667,4.814057,3.502689,0.614873,0.265285,0.451238
18.533333,4.814207,3.501448,0.603351,0.267275,0.437366
18.55,4.813498,3.500027,0.590791,0.266951,0.415305
18.566667,4.812863,3.498297,0.574242,0.269616,0.392743
18.583333,4.815373,3.496781,0.553527,0.265737,0.367543
18.6,4.816624,3.49524,0.539521,0.266555,0.34748
18.616667,4.812473,3.493508,0.520423,0.265695,0.32005
18.633333,4.811059,3.491491,0.501722,0.26779,0.295959
18.65,4.813715,3.48938,0.480265,0.267371,0.267228
18.666667,4.816155,3.487146,0.454337,0.265311,0.233056
18.683333,4.818913,3.486288,0.4502,0.264704,0.225519
18.7,4.814494,3.487166,0.460704,0.265206,0.236782
18.716667,4.812696,3.48826,0.47397,0.265682,0.256044
18.733333,4.813995,3.489331,0.483441,0.263691,0.274332
18.75,4.816078,3.490264,0.487976,0.262917,0.281041
18.766667,4.816496,3.490659,0.495533,0.263516,0.287918
18.783333,4.817063,3.491516,0.501451,0.266519,0.300262
18.8,4.810329,3.492058,0.511607,0.26587,0.307967
18.816667,4.81324,3.492155,0.514001,0.2674,0.312918
18.833333,4.817141,3.492488,0.512867,0.267117,0.315707
18.85,4.816007,3.494453,0.515039,0.24582,0.340925
18.866667,4.815684,3.496616,0.515449,0.227407,0.372948
18.883333,4.814329,3.496528,0.519159,0.229255,0.374257
18.9,4.812341,3.496387,0.515248,0.226787,0.374551
18.916667,4.817238,3.496068,0.510425,0.228751,0.361224
18.933333,4.817623,3.495673,0.503859,0.226054,0.354927
18.95,4.817328,3.495137,0.495361,0.225359,0.344308
18.966667,4.813075,3.4943,0.494434,0.223472,0.336729
18.983333,4.813214,3.493762,0.486338,0.224792,0.331696
19,4.812659,3.493118,0.476358,0.222995,0.321157
19.016667,4.818002,3.491713,0.462102,0.222099,0.29632
19.033333,4.81632,3.490475,0.45336,0.225924,0.276359
19.05,4.813252,3.489083,0.439785,0.226482,0.263781
19.066667,4.815067,3.487708,0.423798,0.22717,0.241445
19.083333,4.8153,3.486103,0.406592,0.226072,0.219226
19.1,4.815444,3.484458,0.391238,0.226423,0.19629
19.116667,4.817233,3.482827,0.370996,0.222668,0.174192
19.133333,4.812251,3.480738,0.354738,0.226762,0.148667
19.15,4.813734,3.478618,0.335804,0.227641,0.120958
19.166667,4.816615,3.477395,0.32805,0.23142,0.102027
19.183333,4.819002,3.478907,0.339967,0.224092,0.123887
19.2,4.816529,3.480461,0.355257,0.224688,0.147021
19.216667,4.813595,3.482119,0.374575,0.226245,0.172502
19.233333,4.813241,3.483682,0.389472,0.224611,0.198005
19.25,4.816591,3.485212,0.399178,0.220623,0.21735
19.266667,4.818703,3.486342,0.4094,0.222671,0.231812
19.283333,4.815067,3.487545,0.421265,0.220976,0.249223
19.3,4.813932,3.48866,0.433831,0.221911,0.262355
19.316667,4.814772,3.489407,0.443466,0.225582,0.27148
19.333333,4.816185,3.490196,0.451796,0.223236,0.28158
19.35,4.81757,3.490462,0.453829,0.226045,0.283955
19.366667,4.818462,3.491173,0.460747,0.224951,0.294278
19.383333,4.813482,3.491799,0.466989,0.227425,0.305507
19.4,4.813872,3.492207,0.470597,0.225138,0.309612
19.416667,4.813608,3.492321,0.469579,0.225311,0.312586
19.433333,4.816417,3.492667,0.469068,0.220591,0.313636
19.45,4.815765,3.492334,0.467596,0.225914,0.307745
19.466667,4.814988,3.492224,0.469118,0.225202,0.308998
19.483333,4.811686,3.491848,0.466716,0.228926,0.303232
19.5,4.815044,3.491466,0.459465,0.228105,0.29527
19.516667,4.81722,3.491115,0.455923,0.225971,0.287635
19.533333,4.816386,3.4905,0.446031,0.226913,0.277469
19.55,4.814235,3.489518,0.442404,0.226485,0.265956
19.566667,4.812404,3.488698,0.432882,0.224467,0.257265
19.583333,4.814333,3.487513,0.422081,0.229308,0.238756
19.6,4.817951,3.486969,0.412622,0.223499,0.22936
19.616667,4.818249,3.487573,0.415649,0.225037,0.237444
19.633333,4.812817,3.489872,0.440113,0.224175,0.270205
19.65,4.813332,3.492161,0.464295,0.225076,0.30202
19.666667,4.814012,3.494117,0.4852,0.223368,0.331209
19.683333,4.817317,3.496278,0.501334,0.220949,0.357429
19.7,4.817448,3.498179,0.519477,0.222289,0.383149
19.716667,4.814719,3.499781,0.538358,0.224435,0.404677
19.733333,4.813484,3.501372,0.560232,0.225825,0.427292
19.75,4.813569,3.502809,0.573159,0.228453,0.44588
19.766667,4.814942,3.504383,0.586484,0.227928,0.461084
19.783333,4.815193,3.505825,0.598992,0.226936,0.480896
19.8,4.814882,3.507195,0.612115,0.22575,0.49848
19.816667,4.811885,3.508345,0.62836,0.231483,0.516228
19.833333,4.814941,3.50938,0.636762,0.23075,0.528968
19.85,4.814907,3.510396,0.642141,0.229035,0.53879
19.866667,4.816073,3.511349,0.652434,0.226523,0.548217
19.883333,4.815545,3.512045,0.657489,0.229671,0.558211
19.9,4.811818,3.512857,0.665178,0.230288,0.568439
19.916667,4.813106,3.513516,0.669431,0.230696,0.576319
19.933333,4.813923,3.51231,0.671161,0.245217,0.550471
19.95,4.81637,3.510583,0.673123,0.266373,0.526954
19.966667,4.816445,3.510871,0.672626,0.263627,0.529885
19.983333,4.813454,3.510811,0.673175,0.2664,0.530979
20,4.815171,3.510691,0.672616,0.269129,0.527108
20.016667,4.814466,3.510471,0.668895,0.265902,0.523702
20.033333,4.817569,3.510048,0.66186,0.266398,0.51489
20.05,4.81512,3.509374,0.652033,0.270606,0.502348
20.066667,4.811715,3.508993,0.654348,0.269526,0.498965
20.083333,4.809792,3.508374,0.643537,0.271716,0.488114
20.1,4.813592,3.507553,0.63488,0.267885,0.476213
20.116667,4.816519,3.506703,0.620978,0.267132,0.458774
20.133333,4.814112,3.505542,0.613524,0.267894,0.443689
20.15,4.811985,3.504297,0.601525,0.270446,0.429592
20.166667,4.812639,3.503092,0.586004,0.269854,0.410201
20.183333,4.814309,3.50146,0.57156,0.269728,0.385809
20.2,4.815341,3.500062,0.557268,0.270211,0.364345
20.216667,4.816177,3.498373,0.538842,0.267689,0.340698
20.233333,4.815638,3.496995,0.524588,0.267332,0.323605
20.25,4.813066,3.497314,0.527135,0.265472,0.325407
20.266667,4.814046,3.499102,0.541111,0.267248,0.355479
20.283333,4.81546,3.500469,0.559056,0.268092,0.367545
20.3,4.814843,3.502144,0.57589,0.270185,0.393541
20.316667,4.812958,3.503733,0.594883,0.269104,0.419002
20.333333,4.8147,3.505172,0.608528,0.268963,0.438711
20.35,4.813032,3.506402,0.620931,0.269682,0.453289
20.366667,4.815747,3.507772,0.631748,0.268732,0.468208
20.383333,4.816903,3.509117,0.643233,0.268643,0.488194
20.4,4.813712,3.509979,0.653896,0.270166,0.498552
20.416667,4.81342,3.511077,0.66818,0.269772,0.514567
20.433333,4.81226,3.514006,0.677231,0.247362,0.556968
20.45,4.815137,3.51677,0.680456,0.227824,0.5922
20.466667,4.815223,3.517521,0.684799,0.224581,0.599557
20.483333,4.814582,3.517721,0.692383,0.229453,0.599908
20.5,4.811843,3.518265,0.700131,0.231702,0.607678
20.516667,4.812909,3.51865,0.69929,0.229815,0.609487
20.533333,4.813351,3.518984,0.696986,0.230189,0.607455
20.55,4.815507,3.519077,0.694525,0.22949,0.612313
20.566667,4.815465,3.519057,0.694731,0.226518,0.608957
20.583333,4.812794,3.518752,0.695247,0.23236,0.608992
20.6,4.815201,3.518614,0.691022,0.229636,0.601576
20.616667,4.816984,3.518,0.683403,0.231214,0.593018
20.633333,4.816798,3.517504,0.675269,0.231731,0.578371
20.65,4.815826,3.517093,0.669601,0.233269,0.573953
20.666667,4.810847,3.516497,0.664836,0.23189,0.566577
20.683333,4.81426,3.515642,0.652903,0.229844,0.554681
20.7,4.815629,3.514553,0.641979,0.231815,0.53641
20.716667,4.817157,3.513562,0.626317,0.22827,0.516431
20.733333,4.815184,3.51245,0.612228,0.227136,0.507494
20.75,4.81327,3.51092,0.605509,0.230818,0.481412
20.766667,4.813017,3.509517,0.590299,0.232419,0.464572
20.783333,4.814167,3.508003,0.571362,0.231507,0.441237
20.8,4.816661,3.506202,0.553357,0.230914,0.416251
20.816667,4.816711,3.504462,0.537847,0.232405,0.385973
20.833333,4.814893,3.502685,0.520799,0.232327,0.367346
20.85,4.811906,3.500719,0.500162,0.230803,0.341082
20.866667,4.814052,3.498624,0.477555,0.232339,0.311377
20.883333,4.815784,3.496535,0.455814,0.230453,0.279246
20.9,4.816722,3.495748,0.448958,0.231483,0.270232
20.916667,4.81334,3.496902,0.464772,0.23244,0.289099
20.933333,4.814274,3.497872,0.475601,0.232688,0.305092
20.95,4.814422,3.498845,0.482791,0.23303,0.317914
20.966667,4.816515,3.499549,0.488808,0.232022,0.323958
20.983333,4.815273,3.500566,0.499839,0.22813,0.341781
21,4.813913,3.501153,0.507259,0.234464,0.350483
21.016667,4.81321,3.501915,0.508425,0.230831,0.361716
21.033333,4.812539,3.502044,0.515265,0.231747,0.36128
21.05,4.815718,3.502322,0.515538,0.230308,0.362923
21.066667,4.816091,3.502484,0.516173,0.230811,0.365689
21.083333,4.816227,3.502429,0.517967,0.228825,0.365184
21.1,4.812541,3.502288,0.517109,0.230213,0.367028
21.116667,4.814638,3.501993,0.514221,0.232003,0.357354
21.133333,4.814624,3.501662,0.507381,0.23063,0.349293
21.15,4.815357,3.50142,0.506175,0.230698,0.350329
21.166667,4.815619,3.50089,0.498491,0.22917,0.339737
21.183333,4.813092,3.500111,0.495211,0.228941,0.33401
21.2,4.813882,3.499162,0.483869,0.230877,0.318885
21.216667,4.816374,3.498256,0.471214,0.228443,0.303493
21.233333,4.815849,3.497121,0.459263,0.228274,0.287247
21.25,4.813571,3.495893,0.449473,0.229978,0.26987
21.266667,4.81489,3.494515,0.43553,0.230413,0.253348
21.283333,4.815074,3.493323,0.42358,0.228544,0.23833
21.3,4.81365,3.491616,0.40625,0.229116,0.209154
21.316667,4.819789,3.489963,0.386675,0.229887,0.188824
21.333333,4.814946,3.488008,0.36969,0.233693,0.164055
21.35,4.812999,3.486071,0.357918,0.232774,0.137092
21.366667,4.814729,3.484263,0.335683,0.229035,0.116887
21.383333,4.817139,3.483458,0.325198,0.229449,0.103458
21.4,4.817792,3.484558,0.340303,0.230514,0.120002
21.416667,4.817353,3.48624,0.35749,0.231131,0.142666
21.433333,4.81375,3.48744,0.37499,0.234446,0.16359
21.45,4.8134,3.488799,0.389418,0.234251,0.185452
21.466667,4.81412,3.490559,0.399899,0.225811,0.206691
21.483333,4.815078,3.491605,0.41141,0.228326,0.221933
21.5,4.81686,3.492774,0.424198,0.231741,0.23617
21.516667,4.814307,3.492029,0.433565,0.247294,0.229601
21.533333,4.811439,3.490589,0.444761,0.271089,0.208976
21.55,4.814878,3.491555,0.450079,0.268614,0.220428
21.566667,4.817058,3.492171,0.454237,0.269583,0.22285
21.583333,4.816424,3.492924,0.463525,0.267231,0.23914
21.6,4.81307,3.493303,0.463985,0.268274,0.243543
21.616667,4.817234,3.493442,0.470176,0.268576,0.246788
21.633333,4.815526,3.493563,0.467941,0.269641,0.249422
21.65,4.817161,3.493512,0.469931,0.267948,0.242243
21.666667,4.817151,3.49354,0.471614,0.268657,0.245824
21.683333,4.814395,3.493479,0.471802,0.269779,0.24783
21.7,4.815716,3.493043,0.465012,0.27127,0.235941
21.716667,4.814684,3.492601,0.462208,0.270262,0.233044
21.733333,4.8145,3.491999,0.452508,0.268543,0.221835
21.75,4.813484,3.491415,0.448036,0.267206,0.214252
21.766667,4.812009,3.490775,0.440287,0.269462,0.208091
21.783333,4.813923,3.490057,0.428931,0.266716,0.196992
21.8,4.815413,3.488996,0.41931,0.266075,0.183127
21.816667,4.817432,3.488288,0.411129,0.267274,0.172269
21.833333,4.815515,3.489021,0.420187,0.26561,0.181801
21.85,4.81475,3.49129,0.444902,0.267872,0.217598
21.866667,4.815282,3.493488,0.466009,0.265209,0.248598
21.883333,4.812638,3.49561,0.48774,0.266174,0.276375
21.9,4.815363,3.497418,0.505032,0.264988,0.297745
21.916667,4.816337,3.499337,0.522607,0.262241,0.326657
21.933333,4.814392,3.501143,0.545008,0.266505,0.352532
21.95,4.812173,3.502898,0.559835,0.264171,0.376158
21.966667,4.813913,3.504194,0.574791,0.267324,0.392612
21.983333,4.81467,3.505828,0.584963,0.267492,0.414016
22,4.815145,3.507281,0.599742,0.265667,0.433543
22.016667,4.813747,3.51071,0.616698,0.244481,0.479537
22.033333,4.812211,3.513454,0.627357,0.228631,0.522643
22.05,4.810182,3.514703,0.636552,0.225973,0.532557
22.066667,4.815982,3.515453,0.64388,0.227569,0.539587
22.083333,4.816177,3.516306,0.650148,0.229603,0.551238
22.1,4.815726,3.517248,0.658655,0.226807,0.562805
22.116667,4.813839,3.517901,0.66345,0.230755,0.57149
22.133333,4.813204,3.518718,0.670004,0.224616,0.581635
22.15,4.815742,3.519195,0.670612,0.225068,0.58133
22.166667,4.814559,3.519562,0.675321,0.224373,0.586136
22.183333,4.814388,3.519574,0.675265,0.225508,0.589349
22.2,4.810764,3.519814,0.67443,0.226541,0.588435
22.216667,4.815433,3.519506,0.669649,0.226168,0.581505
22.233333,4.813403,3.51935,0.669223,0.222754,0.578248
22.25,4.815907,3.519024,0.663622,0.226407,0.569898
22.266667,4.81658,3.518328,0.655731,0.228207,0.560899
22.283333,4.812487,3.518172,0.653205,0.226368,0.55855
22.3,4.815477,3.51728,0.644105,0.228725,0.543952
22.316667,4.813866,3.516792,0.631832,0.226084,0.530668
22.333333,4.816165,3.515906,0.622701,0.223328,0.514547
22.35,4.815781,3.514632,0.610306,0.225205,0.502674
22.366667,4.813597,3.513498,0.600112,0.227729,0.486259
22.383333,4.813294,3.512104,0.587119,0.227859,0.465306
22.4,4.814262,3.510968,0.573072,0.226847,0.445563
22.416667,4.816381,3.509411,0.55686,0.225764,0.419858
22.433333,4.816027,3.507975,0.53858,0.224487,0.400945
22.45,4.813025,3.506289,0.525691,0.229842,0.379246
22.466667,4.814697,3.506055,0.527101,0.234268,0.378364
22.483333,4.81517,3.50805,0.543857,0.228048,0.40679
22.5,4.817233,3.509749,0.561576,0.228425,0.429404
22.516667,4.815678,3.511445,0.579636,0.22868,0.450734
22.533333,4.813271,3.513232,0.59224,0.226716,0.476631
22.55,4.810889,3.514721,0.609064,0.228272,0.497522
22.566667,4.812592,3.516286,0.622883,0.225551,0.517985
22.583333,4.814261,3.517544,0.634661,0.223186,0.531689
22.6,4.816964,3.518748,0.645427,0.224615,0.54893
22.616667,4.813069,3.519752,0.659147,0.225184,0.565069
22.633333,4.814635,3.521022,0.668453,0.225682,0.578035
22.65,4.814991,3.521553,0.673033,0.224359,0.586409
22.666667,4.816459,3.522139,0.67951,0.226252,0.59393
22.683333,4.816655,3.523113,0.687292,0.222935,0.603342
22.7,4.815726,3.523422,0.69039,0.225913,0.607938
22.716667,4.815061,3.524097,0.697724,0.226631,0.617263
22.733333,4.814192,3.524411,0.697254,0.22473,0.616132
22.75,4.817665,3.5247,0.693478,0.225064,0.618466
22.766667,4.81684,3.524441,0.697063,0.224296,0.611049
22.783333,4.817837,3.524491,0.694691,0.22535,0.615891
22.8,4.814298,3.524682,0.693578,0.224062,0.614103
22.816667,4.812828,3.524435,0.691021,0.224265,0.610478
22.833333,4.817587,3.52374,0.68425,0.226751,0.600963
22.85,4.815401,3.523202,0.676073,0.227449,0.591006
22.866667,4.812232,3.522636,0.668209,0.226523,0.580299
22.883333,4.813172,3.521912,0.66294,0.225613,0.567823
22.9,4.812147,3.521243,0.655814,0.223685,0.557018
22.916667,4.817191,3.520266,0.638835,0.222759,0.541875
22.933333,4.813188,3.518933,0.626448,0.224259,0.523645
22.95,4.815245,3.517717,0.61559,0.223205,0.505165
22.966667,4.813192,3.516472,0.603229,0.223547,0.491045
22.983333,4.811969,3.515282,0.589718,0.226312,0.473056
23,4.813816,3.513514,0.568461,0.22496,0.445098
23.016667,4.814796,3.511793,0.554721,0.226243,0.415802
23.033333,4.816809,3.510238,0.536103,0.224647,0.39941
23.05,4.812277,3.508367,0.517093,0.228351,0.372303
23.066667,4.813652,3.506417,0.501296,0.226817,0.349126
23.083333,4.81417,3.504413,0.4765,0.223929,0.315597
23.1,4.817381,3.500342,0.455161,0.245831,0.257567
23.116667,4.817379,3.497632,0.44898,0.265942,0.2203
23.133333,4.81201,3.498581,0.464414,0.269091,0.234294
23.15,4.813754,3.499578,0.476136,0.26884,0.253704
23.166667,4.816406,3.500344,0.483345,0.270411,0.263036
23.183333,4.818721,3.50143,0.489701,0.268262,0.280119
23.2,4.815532,3.502038,0.498757,0.268884,0.286448
23.216667,4.811144,3.502653,0.507389,0.267977,0.300176
23.233333,4.810569,3.503066,0.513124,0.268954,0.304752
23.25,4.814449,3.503336,0.514939,0.267775,0.311003
23.266667,4.813782,3.503499,0.515269,0.269746,0.30873
23.283333,4.814595,3.503749,0.516315,0.266293,0.312879
23.3,4.813236,3.50408,0.519748,0.266104,0.319865
23.316667,4.812923,3.503875,0.518904,0.265399,0.318891
23.333333,4.813909,3.503481,0.51482,0.266292,0.310348
23.35,4.813306,3.503288,0.507065,0.263741,0.30306
23.366667,4.815313,3.502457,0.50169,0.267505,0.295664
23.383333,4.811232,3.502095,0.499061,0.268493,0.289053
23.4,4.81323,3.501582,0.491463,0.261753,0.284326
23.416667,4.81376,3.500581,0.478893,0.264758,0.270605
23.433333,4.814263,3.499322,0.470587,0.265961,0.24839
23.45,4.816232,3.498356,0.458741,0.266342,0.237447
23.466667,4.814188,3.496957,0.451256,0.272278,0.217909
23.483333,4.815652,3.495484,0.437152,0.271799,0.199994
23.5,4.81502,3.49413,0.421313,0.268518,0.179879
23.516667,4.814818,3.492838,0.402622,0.260909,0.162421
23.533333,4.81659,3.491065,0.388014,0.264536,0.13555
23.55,4.814341,3.489063,0.371527,0.266217,0.110607
23.566667,4.815717,3.487239,0.35296,0.266385,0.088391
23.583333,4.818052,3.485222,0.331712,0.266116,0.061048
23.6,4.819955,3.486605,0.32542,0.242602,0.082368
23.616667,4.81696,3.489884,0.342313,0.224736,0.128594
23.633333,4.814873,3.491238,0.360571,0.228003,0.151828
23.65,4.811963,3.492641,0.375927,0.228506,0.175235
23.666667,4.814169,3.494303,0.39038,0.227816,0.193855
23.683333,4.818252,3.495711,0.397543,0.224316,0.209398
23.7,4.817321,3.496479,0.410783,0.225569,0.224378
