2021-10-21 11:53:58.354059,0.0,0,4.149534,0.0,0.0,26.75
2021-10-21 11:53:58.420048,0.07,0,4.149534,0.0,0.0,24.75
2021-10-21 11:53:58.503930,0.15,0,4.14952,0.0,0.0,26.0
2021-10-21 11:53:59.509464,1.16,0,4.14952,0.0,0.0,24.75
2021-10-21 11:54:00.514852,2.16,0,4.14952,0.0,0.0,24.5
2021-10-21 11:54:01.520392,3.17,0,4.14952,0.0,0.0,26.0
2021-10-21 11:54:02.525763,4.17,0,4.149505,0.0,0.0,25.0
2021-10-21 11:54:03.531206,5.18,0,4.149534,0.0,0.0,25.75
2021-10-21 11:54:04.536670,6.18,0,4.149505,0.0,0.0,25.0
2021-10-21 11:54:05.542137,7.19,0,4.149534,0.0,0.0,25.5
2021-10-21 11:54:06.547566,8.19,0,4.149534,0.0,0.0,25.5
2021-10-21 11:54:07.553017,9.2,0,4.149505,0.0,0.0,26.25
2021-10-21 11:54:08.558450,10.2,0,4.14952,0.0,0.0,25.5
2021-10-21 11:54:09.574006,11.22,0,4.149505,0.0,0.0,25.75
2021-10-21 11:54:10.579470,12.23,0,4.149505,0.0,0.0,25.25
2021-10-21 11:54:11.595053,13.24,0,4.149505,0.0,0.0,25.75
2021-10-21 11:54:12.610608,14.26,0,4.149505,0.0,0.0,26.0
2021-10-21 11:54:13.626211,15.27,0,4.149534,0.0,0.0,25.5
2021-10-21 11:54:14.631636,16.28,0,4.149505,0.0,0.0,25.0
2021-10-21 11:54:15.637098,17.28,0,4.14952,0.0,0.0,25.0
2021-10-21 11:54:16.642550,18.29,0,4.149505,0.0,0.0,25.75
2021-10-21 11:54:17.658124,19.3,0,4.149505,0.0,0.0,25.25
2021-10-21 11:54:18.673684,20.32,0,4.149505,0.0,0.0,24.75
2021-10-21 11:54:19.679130,21.33,0,4.149505,0.0,0.0,25.25
2021-10-21 11:54:20.694702,22.34,0,4.149505,0.0,0.0,25.75
2021-10-21 11:54:21.705258,23.35,0,4.14952,0.0,0.0,25.75
2021-10-21 11:54:22.710655,24.36,0,4.149534,0.0,0.0,25.0
2021-10-21 11:54:23.726224,25.37,0,4.14952,0.0,0.0,25.25
2021-10-21 11:54:24.731659,26.38,0,4.149505,0.0,0.0,25.25
2021-10-21 11:54:25.747275,27.39,0,4.14952,0.0,0.0,25.75
2021-10-21 11:54:26.757808,28.4,0,4.149505,0.0,0.0,25.0
2021-10-21 11:54:27.763304,29.41,0,4.149505,0.0,0.0,25.75
