soc,R0
0.0,1.2006850000000036
0.001001001001001001,1.6386644444444354
0.002002002002002002,1.721007692692682
0.003003003003003003,1.7562169269269123
0.004004004004004004,1.773594691358027
0.005005005005005005,1.7788867317317303
0.006006006006006006,1.7822483683683643
0.007007007007007007,1.7767951434768037
0.008008008008008008,1.76994238571905
0.009009009009009009,1.7612196546546466
0.01001001001001001,1.7490193076409755
0.011011011011011011,1.7364020036703343
0.012012012012012012,1.7308287037036996
0.013013013013013013,1.7188343376710025
0.014014014014014014,1.7109770387053702
0.015015015015015015,1.7069148148148106
0.016016016016016016,1.6970354020687317
0.017017017017017015,1.690963031364694
0.018018018018018018,1.6881456606606582
0.01901901901901902,1.6866257040373656
0.02002002002002002,1.681394252585915
0.02102102102102102,1.68164744244244
0.022022022022022022,1.6783594961628312
0.023023023023023025,1.6771593643643623
0.024024024024024024,1.6721805555555447
0.025025025025025023,1.6686985385385356
0.026026026026026026,1.666329662996331
0.02702702702702703,1.6652799999999957
0.028028028028028028,1.663393520186851
0.029029029029029027,1.6607168818818785
0.03003003003003003,1.6525377477477488
0.031031031031031032,1.6501580597263876
0.03203203203203203,1.6466935819152484
0.03303303303303303,1.6424626276276255
0.03403403403403403,1.6374344310977618
0.035035035035035036,1.6330612345679008
0.036036036036036036,1.62906
0.037037037037037035,1.62118796296296
0.03803803803803804,1.6137378628628607
0.03903903903903904,1.6117480480480495
0.04004004004004004,1.600536508174839
0.04104104104104104,1.5950028828828833
0.04204204204204204,1.5895941991991958
0.043043043043043044,1.5799150000000006
0.044044044044044044,1.5707662245578868
0.04504504504504504,1.5620327477477458
0.04604604604604605,1.5537249532866193
0.04704704704704705,1.545964262595927
0.04804804804804805,1.5353810160160064
0.04904904904904905,1.5262744319319266
0.050050050050050046,1.5196716616616612
0.05105105105105105,1.5081137237237252
0.05205205205205205,1.4971240640640637
0.05305305305305305,1.491195340340341
0.05405405405405406,1.480714684684683
0.055055055055055056,1.465232675175172
0.056056056056056056,1.4574283583583592
0.057057057057057055,1.4502035735735719
0.058058058058058054,1.4402487637637629
0.05905905905905906,1.425510190190189
0.06006006006006006,1.4158404954954928
0.06106106106106106,1.4063386136136113
0.062062062062062065,1.3967243376710048
0.06306306306306306,1.3873454279279285
0.06406406406406406,1.3780934634634612
0.06506506506506507,1.3637049999999995
0.06606606606606606,1.3544966966966943
0.06706706706706707,1.3401645362028702
0.06806806806806806,1.3309948948948946
0.06906906906906907,1.3215500000000002
0.07007007007007007,1.312317639305971
0.07107107107107107,1.302809779779781
0.07207207207207207,1.2933781981982007
0.07307307307307308,1.2839560260260274
0.07407407407407407,1.2696216666666649
0.07507507507507508,1.2599273723723714
0.07607607607607608,1.246331813480137
0.07707707707707707,1.2358799032365697
0.07807807807807808,1.2262126076076063
0.07907907907907907,1.2166890690690702
0.08008008008008008,1.2067566850183509
0.08108108108108109,1.1971220270270244
0.08208208208208208,1.1823067584250868
0.08308308308308308,1.1725345895895911
0.08408408408408408,1.1627405005004965
0.08508508508508508,1.1478486186186165
0.08608608608608609,1.1380690290290296
0.08708708708708708,1.123358613613612
0.08808808808808809,1.1135413179846498
0.0890890890890891,1.103804582916248
0.09009009009009009,1.0892009684684645
0.09109109109109109,1.0795281681681645
0.0920920920920921,1.0648187287287314
0.09309309309309309,1.0553355005004983
0.0940940940940941,1.046037942942939
0.09509509509509509,1.0316050033366686
0.0960960960960961,1.0175077927927934
0.0970970970970971,1.0033730847514155
0.0980980980980981,0.9895189639639579
0.0990990990990991,0.9757925675675638
0.10010010010010009,0.962157492492488
0.1011011011011011,0.9536191391391347
0.1021021021021021,0.9352348948948963
0.1031031031031031,0.9222749999999991
0.1041041041041041,0.9092855238571884
0.10510510510510511,0.8965823723723743
0.1061061061061061,0.8839513613613592
0.10710710710710711,0.8667637120453797
0.10810810810810811,0.8597022972972956
0.1091091091091091,0.8428375041708369
0.11011011011011011,0.8310353503503487
0.1111111111111111,0.814766944444445
0.11211211211211211,0.8086960610610561
0.11311311311311312,0.7926184217550869
0.11411411411411411,0.7819384884884872
0.11511511511511512,0.7712859109109127
0.11611611611611611,0.7609612912912889
0.11711711711711711,0.7458814114114087
0.11811811811811812,0.7358487354020671
0.11911911911911911,0.7261668201534865
0.12012012012012012,0.7166367867867862
0.12112112112112113,0.7022303053053047
0.12212212212212212,0.6931662612612621
0.12312312312312312,0.6840353828828771
0.12412412412412413,0.6752836753420066
0.12512512512512514,0.666767841174507
0.12612612612612611,0.6534649999999997
0.12712712712712712,0.6450017884551196
0.12812812812812813,0.6369069269269234
0.12912912912912913,0.6290154254254254
0.13013013013013014,0.6159923523523547
0.13113113113113112,0.6084201651651622
0.13213213213213212,0.6008650000000015
0.13313313313313313,0.5933650150150127
0.13413413413413414,0.5810999399399375
0.13513513513513514,0.5789200000000028
0.13613613613613612,0.5667799299299281
0.13713713713713713,0.5597814764764752
0.13813813813813813,0.5529384534534509
0.13913913913913914,0.5462947097097093
0.14014014014014015,0.5347481631631634
0.14114114114114115,0.5284514714714739
0.14214214214214213,0.5222547797797761
0.14314314314314314,0.516109264264264
0.14414414414414414,0.5102527927927891
0.14514514514514515,0.5046841141141156
0.14614614614614616,0.4981811077744336
0.14714714714714713,0.4890900000000009
0.14814814814814814,0.4841256172839481
0.14914914914914915,0.4793458758758762
0.15015015015015015,0.47481124624624726
0.15115115115115116,0.47044637637637443
0.15215215215215216,0.4662198023023034
0.15315315315315314,0.4617247597597629
0.15415415415415415,0.451888958958957
0.15515515515515516,0.451195000000002
0.15615615615615616,0.4396621921921895
0.15715715715715717,0.4372800000000021
0.15815815815815815,0.42847313813814125
0.15915915915915915,0.4143530630630643
0.16016016016016016,0.4095093293293317
0.16116116116116116,0.40011999999999937
