2021-11-03 15:52:53.303515,0.0,0,4.169007,0.0,0.0,20.25
2021-11-03 15:52:53.346447,0.04,0,4.169007,0.0,0.0,19.75
2021-11-03 15:52:53.687327,0.38,0,4.169007,0.0,0.0,20.0
2021-11-03 15:52:54.692718,1.39,0,4.169023,0.0,0.0,20.0
2021-11-03 15:52:55.698127,2.39,0,4.169037,0.0,0.0,20.0
2021-11-03 15:52:56.703586,3.4,0,4.169023,0.0,0.0,20.0
2021-11-03 15:52:57.719139,4.42,0,4.169007,0.0,0.0,20.25
2021-11-03 15:52:58.724525,5.42,0,4.169007,0.0,0.0,20.25
2021-11-03 15:52:59.729975,6.43,0,4.169007,0.0,0.0,20.0
2021-11-03 15:53:00.735404,7.43,0,4.169007,0.0,0.0,19.75
2021-11-03 15:53:01.740804,8.44,0,4.169007,0.0,0.0,19.5
2021-11-03 15:53:02.746253,9.44,0,4.169037,0.0,0.0,20.25
2021-11-03 15:53:03.751742,10.45,0,4.169023,0.0,0.0,20.25
2021-11-03 15:53:04.757153,11.45,0,4.169007,0.0,0.0,20.25
2021-11-03 15:53:05.772704,12.47,0,4.169007,0.0,0.0,19.5
2021-11-03 15:53:06.778133,13.47,0,4.168978,0.0,0.0,20.25
2021-11-03 15:53:07.783620,14.48,0,4.169007,0.0,0.0,20.25
2021-11-03 15:53:08.789068,15.49,0,4.169023,0.0,0.0,20.5
2021-11-03 15:53:09.794511,16.49,0,4.169007,0.0,0.0,20.75
2021-11-03 15:53:10.799898,17.5,0,4.169023,0.0,0.0,20.25
2021-11-03 15:53:11.805390,18.5,0,4.169007,0.0,0.0,20.0
2021-11-03 15:53:12.810801,19.51,0,4.168978,0.0,0.0,19.75
2021-11-03 15:53:13.816295,20.51,0,4.168993,0.0,0.0,19.75
2021-11-03 15:53:14.821763,21.52,0,4.169007,0.0,0.0,20.0
2021-11-03 15:53:15.827234,22.52,0,4.168978,0.0,0.0,20.25
2021-11-03 15:53:16.832680,23.53,0,4.168993,0.0,0.0,20.25
2021-11-03 15:53:17.843203,24.54,0,4.168978,0.0,0.0,20.25
2021-11-03 15:53:18.858774,25.56,0,4.168978,0.0,0.0,19.75
2021-11-03 15:53:19.864226,26.56,0,4.168993,0.0,0.0,20.0
2021-11-03 15:53:20.869658,27.57,0,4.169023,0.0,0.0,20.25
2021-11-03 15:53:21.875098,28.57,0,4.168993,0.0,0.0,19.75
2021-11-03 15:53:22.880528,29.58,0,4.169007,0.0,0.0,20.0
2021-11-03 15:53:23.885998,30.58,0,4.168993,0.0,0.0,19.75
2021-11-03 15:53:24.891509,31.59,0,4.169007,0.0,0.0,20.0
2021-11-03 15:53:25.896969,32.59,0,4.168978,0.0,0.0,19.25
2021-11-03 15:53:26.902474,33.6,0,4.168993,0.0,0.0,19.75
2021-11-03 15:53:27.907916,34.6,0,4.168993,0.0,0.0,20.0
2021-11-03 15:53:28.913376,35.61,0,4.168993,0.0,0.0,19.25
2021-11-03 15:53:29.918830,36.62,0,4.168993,0.0,0.0,20.0
2021-11-03 15:53:30.924263,37.62,0,4.168978,0.0,0.0,20.0
2021-11-03 15:53:31.929725,38.63,0,4.168978,0.0,0.0,19.0
2021-11-03 15:53:32.935186,39.63,0,4.168993,0.0,0.0,19.25
2021-11-03 15:53:33.940640,40.64,0,4.168963,0.0,0.0,20.0
2021-11-03 15:53:34.946074,41.64,0,4.168963,0.0,0.0,20.0
2021-11-03 15:53:35.951539,42.65,0,4.168978,0.0,0.0,19.25
2021-11-03 15:53:36.957002,43.65,0,4.168993,0.0,0.0,19.75
2021-11-03 15:53:37.962480,44.66,0,4.168993,0.0,0.0,19.0
2021-11-03 15:53:38.967971,45.66,0,4.168963,0.0,0.0,19.25
2021-11-03 15:53:39.973487,46.67,0,4.168948,0.0,0.0,19.75
2021-11-03 15:53:40.978950,47.68,0,4.168963,0.0,0.0,19.5
2021-11-03 15:53:41.984413,48.68,0,4.168978,0.0,0.0,18.75
2021-11-03 15:53:42.989860,49.69,0,4.168978,0.0,0.0,19.5
2021-11-03 15:53:43.995330,50.69,0,4.168978,0.0,0.0,18.75
2021-11-03 15:53:45.000786,51.7,0,4.168948,0.0,0.0,19.5
2021-11-03 15:53:46.006256,52.7,0,4.168948,0.0,0.0,19.25
2021-11-03 15:53:47.011730,53.71,0,4.168978,0.0,0.0,18.75
2021-11-03 15:53:48.017189,54.71,0,4.168948,0.0,0.0,19.25
2021-11-03 15:53:49.022648,55.72,0,4.168963,0.0,0.0,19.75
2021-11-03 15:53:50.028117,56.72,0,4.168963,0.0,0.0,19.5
2021-11-03 15:53:51.033611,57.73,0,4.168978,0.0,0.0,19.25
2021-11-03 15:53:52.039062,58.74,0,4.168963,0.0,0.0,19.0
2021-11-03 15:53:53.044526,59.74,1,3.782283,3.246569,0.45337614625222217,19.0
2021-11-03 15:53:54.060140,60.76,1,3.496789,5.249875,1.6518632957822224,19.0
2021-11-03 15:53:55.065597,61.76,1,3.480469,5.249867,3.1181187252397224,19.25
2021-11-03 15:53:56.071084,62.77,1,3.459945,5.249859,4.584415669206667,19.5
2021-11-03 15:53:57.081695,63.78,1,3.364385,5.249803,6.058175934968055,19.25
2021-11-03 15:53:58.087147,64.78,1,3.297451,5.249851,7.524411784080278,19.0
2021-11-03 15:53:59.092670,65.79,1,3.320745,5.249875,8.990761226677222,19.5
2021-11-03 15:54:00.098166,66.79,1,3.355338,5.249851,10.457071295301667,19.25
2021-11-03 15:54:01.103625,67.8,1,3.351798,5.249875,11.923327407000833,20.25
2021-11-03 15:54:02.109107,68.81,1,3.347089,5.249923,13.38962711431139,20.25
2021-11-03 15:54:03.114575,69.81,1,3.348748,5.249923,14.855913108468057,19.0
2021-11-03 15:54:04.120037,70.82,1,3.35245,5.249923,16.322190352753058,19.75
2021-11-03 15:54:05.125541,71.82,1,3.350466,5.249923,17.788528846139723,20.0
2021-11-03 15:54:06.130959,72.83,1,3.350496,5.249875,19.2547352219125,20.5
2021-11-03 15:54:07.136425,73.83,1,3.344794,5.249875,20.721004893231946,20.0
2021-11-03 15:54:08.141896,74.84,1,3.342765,5.249875,22.187281856044446,20.25
2021-11-03 15:54:09.147344,75.84,1,3.341255,5.249955,23.653536449633336,19.75
2021-11-03 15:54:10.152805,76.85,1,3.342276,5.249923,25.11981670432195,19.5
2021-11-03 15:54:11.158262,77.85,1,3.34121,5.249955,26.586091125745003,20.0
2021-11-03 15:54:12.163753,78.86,1,3.340114,5.249923,28.05241512992528,21.5
2021-11-03 15:54:13.169215,79.87,1,3.338367,5.249923,29.51869237421028,20.5
2021-11-03 15:54:14.184860,80.88,1,3.33773,5.249891,30.99981509504778,19.75
2021-11-03 15:54:15.190334,81.89,1,3.337286,5.249883,32.466099784336116,21.0
2021-11-03 15:54:16.200894,82.9,1,3.340692,5.249979,33.93981374860278,20.5
2021-11-03 15:54:17.206354,83.9,1,3.339626,5.249995,35.40610595110834,20.5
2021-11-03 15:54:18.211814,84.91,1,3.345253,5.249883,36.87238474748056,20.75
2021-11-03 15:54:19.217302,85.91,1,3.358788,5.249939,38.338696556249445,20.25
2021-11-03 15:54:20.222783,86.92,1,3.327349,5.249891,39.80499927405917,19.75
2021-11-03 15:54:21.228259,87.92,1,3.322537,5.249835,41.271280176778056,20.0
2021-11-03 15:54:22.233682,88.93,1,3.361142,5.249819,42.73747373561722,21.75
2021-11-03 15:54:23.239141,89.94,1,3.375196,5.249779,44.20371197248972,20.5
2021-11-03 15:54:24.244602,90.94,1,3.37952,5.249827,45.66995424309611,21.0
2021-11-03 15:54:25.250038,91.95,1,3.381875,5.249907,47.136177931155,21.0
2021-11-03 15:54:26.255506,92.95,1,3.383992,5.249851,48.60245163625833,20.75
2021-11-03 15:54:27.271085,93.97,1,3.386391,5.249963,50.08347810880083,21.0
2021-11-03 15:54:28.276530,94.97,1,3.388523,5.249875,51.54972944462167,21.25
2021-11-03 15:54:29.282019,95.98,1,3.389737,5.249891,53.01603489122917,21.0
2021-11-03 15:54:30.287468,96.98,1,3.391826,5.249883,54.48228312296889,20.5
2021-11-03 15:54:31.297989,97.99,1,3.391648,5.249819,55.95591775696083,21.0
2021-11-03 15:54:32.303463,99.0,1,3.392152,5.249844,57.42218694519166,21.0
2021-11-03 15:54:33.308921,100.01,1,3.392773,5.249859,58.888438386715826,20.75
2021-11-03 15:54:34.314371,101.01,1,3.395172,5.249875,60.35468249092416,20.5
2021-11-03 15:54:35.319893,102.02,1,3.396461,5.249811,61.8210248889925,21.0
2021-11-03 15:54:36.325375,103.02,1,3.39732,5.249787,63.2872966662475,21.0
2021-11-03 15:54:37.330836,104.03,1,3.398682,5.249867,64.75354563992722,20.75
